slug,section,index,interwencja,suggestedZone,confidence,alternatives,previousZone,finalZone
zaloba-po-stracie-bliskiej-osoby,20.9,3,Umożliwienie dzielenia się pozytywnymi wspomnieniami o zmarłym oraz zachęcenie do odnalezienia cennych pamiątek po nim.,,none,,,
zaloba-po-stracie-bliskiej-osoby,20.9,4,Pomoc w podjęciu refleksji nad poczuciem winy wobec zmarłego.,,none,,,
zaloba-po-stracie-bliskiej-osoby,20.9,5,"Edukacja dotycząca: • przebiegu żałoby, doznań emocjonalnych, reakcji behawioralnych, poznawczych i duchowych oraz sposobów radzenia sobie z nimi, • pomocy lekarza/poradnictwa psychiatrycznego, • poradnictwa psychologicznego, • grup wsparcia dla osieroconych.",,none,,,
zaloba-po-stracie-bliskiej-osoby,20.9,6,Ocena efektywności podjętych interwencji.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,0,Zidentyfikowanie obaw pacjentki dotyczących przejawów religijności.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,1,"Zachęcanie do korzystania z praktyk religijnych czy rytuałów, które nie są szkodliwe dla zdrowia, a wspierają radzenie sobie.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,2,"Odesłanie do duchowego przywódcy, grupy wsparcia w razie potrzeby. Umożliwienie korzystania z mediów religijnych.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,3,"Dokonanie oceny wpływu fatalizmu na zdolność pacjentki do wyrażania bezsilności, ekspresję poczucia braku nadziei, przekonania dotyczące aktualnego poziomu komfortu.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,4,"Stosowanie podejścia opartego na wzmacnianiu zasobów osobistych pacjentki, np. pozytywnej samooceny, samoakceptacji, poczucia własnej skuteczności, koherencji, kontroli, optymizmu.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,5,"Ocena różnic w odczuwaniu bólu oraz wpływu przekonań kulturowych, norm, szoku kulturowego na doświadczanie bólu przez pacjentkę.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,6,Stosowanie w opiece metod skoncentrowanych na rodzinie.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,7,"Przekazywanie informacji o leczeniu bólu, efektach ubocznych, współpracy z personelem medycznym w łagodzeniu bólu; zachęcanie pacjentki do stosowania praktyk religijnych w pokonywaniu bólu, np. medytacji.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,8,"Używanie skali bólu kulturowo zaadoptowanej i zwalidowanej psychometrycznie (trafność, rzetelność), np. twarzowej skali bólu.",glowa,medium,,glowa,glowa
zaburzenia-zycia-religijnego-kulturowego,20.10,9,"Dokonanie oceny wpływu przekonań kulturowych, norm i wartości pacjentki na poczucie beznadziejności, bezsilności, wyrażania smutku, radzenia sobie z dezintegracją duchową.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,10,Zachęcanie do wykorzystania duchowości jako źródła wsparcia dla poczucia braku nadziei i obniżania uczucia bezsilności. Polecenie adekwatnie kulturowego specjalisty: przewodnika duchowego lub psychologa.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,11,Zapewnienie możliwości zachowania własnej godności.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,12,"Niekrytykowanie, nieocenianie. Obserwowanie i wykazywanie zrozumienia. Zachęcanie do nauki języka polskiego, respektowanie odmienności w praktykowaniu religii.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,13,"Dokonanie oceny, w jaki sposób bariery językowe wpływają na zachowania zdrowotne pacjentki.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,14,"Ocena wpływu wierzeń kulturowych, norm, wartości na sposób komunikacji werbalnej i pozawerbalnej pacjentki.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,15,"Nienarzucanie własnego stylu komunikacji w relacjach pielęgniarka-pacjentka, lekarz-pacjentka. Zwrócenie uwagi na sposób komunikowania się pacjentki, np. dystans przestrzenny, ton głosu, kontakt wzrokowy.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,16,"Respektowanie tradycji, umożliwienie odbywania rytuałów religijnych oraz sposobu zaspokajania potrzeb fizjologicznych. Skontaktowanie się z personelem ośrodka dla uchodźców celem omówienia warunków pobytu w nim pacjentki.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,17,Respektowanie prawa do wyboru terapii.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,18,"Umożliwienie nie tylko leczenia farmakologicznego, ale indywidualnej terapii psychologicznej spójnej z systemem kulturowym uchodźczyni: - przewodnika duchownego, - psychologa i/lub psychiatry.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,19,"Uwzględnienie odmienności kulturowych/ religijnych podczas ordynowania leków, (składu, sposobu i czasu podawania leków) oraz podczas badań.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,20,"Upewnienie się, że zalecenia odnośnie do zażywania leków są dostępne w języku pacjentki i są zrozumiałe dla niej i jej opiekunów w ośrodku dla uchodźców.",,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,21,Zapewnienie prywatności/intymności w czasie badania.,,none,,,
zaburzenia-zycia-religijnego-kulturowego,20.10,22,"Prowadzenie edukacji zdrowotnej, zachęcającej do regularnych wizyt u lekarza POZ i ginekologa, wykonywania badań w ciąży, zmiany stylu życia w związku z ciążą. Zapewnienie o bezpłatnych usługach medycznych.",,none,,,
zaburzenia-rozwoju-fizycznego,21.1,0,Udział w leczeniu dietetycznym - restrykcyjne przestrzeganie diety bezglutenowej z uwzględnieniem upodobań dziecka.,,none,,,
zaburzenia-rozwoju-fizycznego,21.1,1,"Ocena tolerancji mleka (dwucukru laktozy): • obserwacja dziecka pod kątem objawów ze strony przewodu pokarmowego, które mogą świadczyć o nietolerancji laktozy np. wzdęcia i bóle brzucha, pojawianie się lub nasilanie biegunki, brak łaknienia, nudności.",brzuch,high,,brzuch,brzuch
zaburzenia-rozwoju-fizycznego,21.1,2,"Ocena łaknienia oraz pomoc w zaakceptowaniu diety bezglutenowej: • wyjaśnienie konieczności stosowania diety w sposób zrozumiały oraz konsekwentne wymaganie od dziecka bezwzględnego jej przestrzegania, • niekrytykowanie „innego” smaku bezglutenowych potraw, nieuznawanie jedzenia dziecka za gorsze czy mniej smaczne, • zalecenie rodzicom, aby starali się przygotowywać jak najwięcej bezglutenowych potraw dla wszystkich domowników i zachęcali bliskich, krewnych i znajomych do podobnej postawy, • przygotowanie dziecka (z uwzględnieniem jego wieku) do przestrzegania ograniczeń w jadłospisie z zastosowaniem przemyślanego systemu nagród, pamiętając, że wyrazy uznania i pochwały także są nagrodą.",,none,,,
zaburzenia-rozwoju-fizycznego,21.1,3,Regularny pomiar masy ciała i wysokości. Dokumentowanie pomiarów na siatce centylowej.,,none,,,
zaburzenia-rozwoju-fizycznego,21.1,4,"Ocena stanu emocjonalnego i aktywności psychofizycznej dziecka (rozdrażnienie, labilność emocjonalna, apata, zaburzenia o charakterze depresyjnym, niechęć do podejmowania aktywności, agresja).",,none,,,
zaburzenia-rozwoju-fizycznego,21.1,5,Motywowanie rodziców/dziecka do współpracy z zespołem terapeutycznym lub/i psychologiem (gdy dziecko prezentuje zaburzenia emocjonalne i/lub rodzice nie radzą sobie z problemem choroby dziecka).,,none,,,
zaburzenia-rozwoju-fizycznego,21.1,6,"Przygotowanie dziecka (psychiczne i fizyczne) do kontrolnych badań laboratoryjnych, jak: morfologia krwi, stężenia: żelaza, ferrytyny, kwasu foliowego, wapnia, białka całkowitego, albumin, cholesterolu, pierwiastków śladowych (Ca, Mg, Zn), witamin B12, A, K, D, test tolerancji laktozy, markerów serologicznych (przeciw endomysium - EmA, przeciw tkankowej transglutaminazie - tTG), • przekazanie dziecku w sposób zrozumiały informacji o wykonywanych badaniach, • pozwolenie rodzicom na obecność w czasie badań i zachęcanie ich do udzielania dziecku wsparcia, • wybranie najlepszych dostępów żylnych i nałożenie na skórę kremu Emla.",skora,medium,,skora,skora
zaburzenia-rozwoju-fizycznego,21.1,7,"Ochrona dziecka przed infekcjami: • wykonywanie szczepień ochronnych obowiązkowych i zalecanych, • ubieranie adekwatne do temperatury otoczenia, • chronienie dziecka przed potencjalnymi źródłami zakażenia - unikanie dużych skupisk ludzkich, • przestrzeganie zasad racjonalnego żywienia (w ramach diety bezglutenowej).",,none,,skora,
zaburzenia-rozwoju-fizycznego,21.1,8,"Edukacja rodziców dotycząca: • istoty choroby, • leczenia dietetycznego (znaczenia diety dla rozwoju dziecka i zapobiegania powikłaniom choroby).",,none,,,
zaburzenia-rozwoju-fizycznego,21.1,9,"Okazanie rodzicom/dziecku wsparcia emocjonalnego i informacyjnego. Przekazanie informacji na temat możliwości korzystania z pomocy: • grup wsparcia dla dzieci z celiakią, np. Polskiego Stowarzyszenia Osób z Celiakią i na Diecie Bezglutenowej, • punktów informacyjno-konsultacyjnych, • socjalnej (zasiłki pielęgnacyjne).",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,0,"Nawiązanie kontaktu terapeutycznego z dzieckiem i rodzicami poprzez okazanie akceptacji, empati, zapewnienie poczucia bezpieczeństwa; szczerość, otwartość, opanowanie w sytuacji wystąpienia nieakceptowanego społecznie zachowania dziecka; okazanie wyrozumiałości i cierpliwości; pozyskanie zaufania.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,1,Zachęcanie rodziców do pobytu z dzieckiem w czasie hospitalizacji.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,2,Ocena potrzeb i możliwości współudziału rodziców w procesie terapeutycznym oraz podejmowaniu decyzji z nim związanych.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,3,Dostosowanie używanego słownictwa do możliwości percepcyjnych dziecka.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,4,"Ocena rozwoju dziecka w obszarze biopsychospołecznym. Współpraca z psychologiem w zakresie diagnozy psychologicznej dziecka (skale rozwoju psychomotorycznego, skale inteligencji dla dzieci).",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,5,"Ocena jakości życia dziecka z wykorzystywaniem standaryzowanych kwestonariuszy, m.in.: Childhood Health Questonnaire (CHQ), Childhood Health Assessment Questonnaire (CHAQ), Kidscreen-52, PedsQL (wersja dla dziecka i/lub rodziców) - dobór narzędzia badawczego zgodnie z możliwościami percepcyjnymi dziecka i/lub rodziców oraz rodzajem zaburzeń; wskazanie czynników mających wpływ na poziom jakości życia.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,6,"Zapoznanie dziecka z alternatywnymi i wspomagającymi metodami komunikowania się (Alternatve and Augmentatve Communicaton, AAC), Indywidualny System Komunikacyjny np. system obrazkowy LŐB,metoda Makaton (język gestów i symboli) lub piktogramy; zachęcenie do nawiązywania relacji z otoczeniem poprzez zastosowanie wybranej techniki komunikowania się, zgodnie z preferencjami i możliwościami percepcyjnymi dziecka; utrwalanie opanowanych umiejętności; wskazanie dziecku i rodzicom możliwości wykorzystania aplikacji komputerowych do porozumiewania się.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,7,"Zaplanowanie i wdrożenie indywidualnych programów poprawy sprawności fizycznej w opiece, zmierzających do utrzymania i wzmacniania samodzielności oraz niezależności pacjenta.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,8,Prowadzenie treningu behawioralnego z pacjentem.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,9,Wskazywanie dziecku jego mocnych stron.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,10,Uwzględnienie sygnalizowanych przez dziecko potrzeb w planowaniu opieki.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,11,Pomoc w integracji dziecka z rówieśnikami oraz rodziną.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,12,"Dążenie do zapewnienia skutecznego efektu terapeutycznego poprzez budowanie relacji z pacjentem oraz jego rodziną opartej na wzajemnym zaufaniu i szacunku; udzielanie wsparcia (informacyjnego, emocjonalnego, instrumentalnego) odpowiadającego potrzebom dziecka i jego opiekunów.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,13,Przygotowanie rodziców do opieki nad dzieckiem poprzez dostarczenie niezbędnej wiedzy i umiejętności; partnerska postawa w stosunku do rodziców.,,none,,,
zaburzenia-rozwoju-psychicznego,21.2,14,"Koncentracja na rodzinie; wdrożenie rodziców do współpracy w realizacji czynności opiekuńczych, pielęgnacyjnych, rehabilitacyjnych i leczniczych na każdym etapie hospitalizacji.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,15,"Określenie potrzeb edukacyjnych rodziców. Opracowanie i wdrożenie programu szkolenia umiejętności rodzicielskich w zakresie wykorzystania metod wychowawczych wspierających rozwój dziecka (mających na celu identyfikację jego uczuć, wyjaśnienie przyczyn wahań nastroju, źródeł lęku, przyczyn zachowania agresywnego), a także alternatywnych technik komunikowania oraz technik behawioralnych na podstawie rozpoznanych deficytów wiedzy/umiejętności. Kształtowanie postaw rodzicielskich wspierających rozwój dziecka.",,none,,,
zaburzenia-rozwoju-psychicznego,21.2,16,"Ocena wiedzy, umiejętności i postaw zespołu pielęgniarskiego w zakresie opieki nad pacjentem z zaburzeniami rozwoju psychicznego; organizacja szkoleń dla pielęgniarek na podstawie rozpoznania deficytów. Opracowanie wytycznych postępowania w opiece nad pacjentem z zaburzeniami rozwoju psychicznego na oddziale.",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,0,"Nawiązanie kontaktu terapeutycznego z dzieckiem i rodzicami poprzez okazanie życzliwości, akceptacji, empati, zapewnienie poczucia bezpieczeństwa.",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,1,"Ocena poziomu funkcjonowania dziecka z wykorzystaniem: • Systemu Klasyfikacji Funkcji Motoryki Dużej (Gross Motor Functon Classificaton System - GMFCS), • Systemu klasyfikacji zdolności manualnych (Manual Ability Classificaton System - MACS).",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,2,"Holistyczna ocena rozwoju dziecka w obszarze biopsychospołecznym. Współpraca z psychologiem w zakresie diagnozy psychologicznej dziecka (skale rozwoju psychomotorycznego, skale inteligencji dla dzieci).",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,3,"Nawiązanie współpracy z fizjoterapeutą - uzgodnienie indywidualnego planu pracy z dzieckiem. Współudział pielęgniarki i rodziców w kinezyterapii z wykorzystaniem metod neurofizjologicznych (NDT-Bobath), elektrostymulacji nerwowo-mięśniowej, wibracji, kinesiotapingu.",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,4,"Stosowanie rehabilitacji ułożeniowej według zaleceń fizjoterapeuty, z zastosowaniem udogodnień (np. poduszek, wałeczków, klinów). Noszenie dziecka w pozycjach wyznaczonych przez fizjoterapeutę. Stosowanie różnych wzorców noszenia i rehabilitacji ułożeniowej w łóżku.",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,5,"Prowadzenie ćwiczeń biernych we wszystkich stawach kończyn dolnych i górnych. Wykonywanie w czasie kąpieli pełnych ruchów odwodzenia w stawach biodrowych, prostowania w stawach kolanowych i zgięcia grzbietowego stopy przy wyproście w stawie kolanowym. Częsta zmiana pozycji ciała dziecka w ciągu dnia, układanie na brzuchu przed posiłkami (pozycje zmniejszające napięcie mięśniowe).",cale-cialo,low,konczyny-dolne:11 brzuch:6 plecy:4,konczyny-dolne,cale-cialo
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,6,Ułożenie kończyn dolnych w odwiedzeniu - szerokie zakładanie pieluch; ocena stanu skóry w okolicy krocza i pachwin - natłuszczanie skóry według wskazań (np. maścią witaminową).,miednica,low,konczyny-dolne:5 skora:4,miednica,miednica
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,7,"Podawanie dziecku do ręki zabawek, wałeczka, piłeczki - stymulowanie aktywności kończyny prawej przy ograniczeniu aktywności (unieruchomieniu) kończyny dominującej (elementy terapii wymuszonej koniecznością, Constraint-Induced Movement Therapy - CIMT).",,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,8,"Nadzór nad prawidłowym wykorzystaniem u dziecka zaleconego zaopatrzenia ortopedycznego (ortezy). Systematyczna ocena stanu skóry pod ortezami w kierunku wystąpienia powikłań miejscowych (wybroczyn, podbiegnięć krwawych, odparzeń, otarć, przebarwień skóry, ścieńczenia skóry, obrzęku); natłuszczanie skóry kończyny według wskazań.",skora,medium,,skora,skora
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,9,"Ocena i eliminowanie dolegliwości bólowych generowanych przez zabiegi pielęgnacyjne oraz fizjoterapeutyczne: • spokojne postępowanie z dzieckiem, unikanie gwałtownych ruchów, szybkiej zmiany pozycji, • pozostanie przy dziecku, • odwrócenie uwagi, wytworzenie przyjaznej, pogodnej atmosfery, zapewnienie warunków do wypoczynku, • komasowanie zabiegów pielęgnacyjnych, diagnostycznych, leczniczych, rehabilitacyjnych, • poprawa jakości snu, • udział w farmakoterapii zgodnie indywidualną kartą zleceń lekarskich: – podaż leku przeciwbólowego przed planowanymi zabiegami fizjoterapeutycznymi, – udział w leczeniu spastyczności, – przygotowanie pacjenta oraz asystowanie podczas iniekcji toksyny botulinowej (podaż leku redukującego napięcie mięśniowe).",plecy,medium,,plecy,plecy
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,10,Zapewnienie rodzicom instruktażu fizjoterapeuty. Skoncentrowanie opieki na rodzinie - zachęcenie rodziców do czynnego udziału w rehabilitacji dziecka; okazanie wsparcia na każdym etapie hospitalizacji.,,none,,,
zaburzenia-rozwoju-motorycznego-u-dzieci,21.3,11,"Wskazanie rodzicom możliwości usprawniania dziecka poprzez rehabilitację wieloprofilową, oddziałującą jednocześnie ruchowo, sensorycznie, psychicznie i społecznie (jak: hipoterapia, dogoterapia, terapia zaburzeń integracji sensorycznej, w kolejnych okresach rozwojowych terapia zajęciowa).",,none,,,
przemoc-wobec-dzieci,22.1,0,"Ocena stanu fizycznego dziecka: • uważne oglądanie powłok ciała pod kątem obrażeń: – krwiaków, otarć, zadrapań naskórka, wybroczyn, zasinień, blizn, obrzęków, ran, w tym także po oparzeniach, – określenie tzw. wieku urazu, • obserwacja i ocena błon śluzowych, gałek ocznych, małżowin usznych, • ocena zakresu ruchomości, ustawienia i bolesności kończyn i stawów, • obserwacja pod kątem dolegliwości somatycznych, jak: ból brzucha, zawroty i ból głowy, nudności, wymioty, duszność.",cale-cialo,low,brzuch:6 uszy:5 glowa:3,brzuch,cale-cialo
przemoc-wobec-dzieci,22.1,1,"Ocena stanu emocjonalnego i zachowania chłopca pod kątem następujących zaburzeń: • stanu zahamowania (bierność, smutek, apata, depresja, niechęć do podejmowania aktywności), • stanu pobudzenia (niestabilność psychoruchowa, rozdrażnienie, agresja skierowana na innych lub autoagresja). Charakterystyczne zachowania dla przemocy to także strach przed rodzicami i obawa przed pójściem do domu, labilność emocjonalna, nawiązywanie powierzchownych relacji, ostrożność wobec dorosłych, znoszenie cierpienia bez płaczu.",,none,,,
przemoc-wobec-dzieci,22.1,2,"Przygotowanie psychiczne chłopca do badań radiologicznych: • radiografii kości długich czaszki, narządów wewnętrznych, • ultrasonografii, • tomografii komputerowej, • scyntygrafii, • rezonansu magnetycznego.",glowa,high,,glowa,glowa
przemoc-wobec-dzieci,22.1,3,Sporządzenie precyzyjnej i obiektywnej dokumentacji z przeprowadzonego badania chłopca.,,none,,,
przemoc-wobec-dzieci,22.1,4,"Podjęcie działań leczniczo-pielęgnacyjnych adekwatnych do rodzaju obrażeń: • wykonanie okładu chłodzącego, • nałożenie żelu lub maści o działaniu przeciwbólowym, np. Fastum, Arcalen, • zdezynfekowanie i założenie jałowego opatrunku w przypadku przerwania ciągłości skóry, • delikatna pielęgnacja i wygodne ułożenie dziecka, • podanie doustnego leku przeciwbólowego zgodnie z indywidualną kartą zleceń.",skora,high,,skora,skora
przemoc-wobec-dzieci,22.1,5,"Nawiązanie kontaktu emocjonalnego i rozmowa z chłopcem: • wskazanie osoby, której chłopiec może opowiedzieć o swoich przeżyciach, • wysłuchanie lęków, obaw i wątpliwości dziecka, • zachęcanie do mówienia o swoich uczuciach i obawach, umożliwienie zadawania pytań.",,none,,,
przemoc-wobec-dzieci,22.1,6,Zapewnienie dziecku pomocy psychologicznej.,,none,,,
przemoc-wobec-dzieci,22.1,7,Przeprowadzenie wywiadu z rodzicami w celu ustalenia przyczyny urazu.,,none,,,
przemoc-wobec-dzieci,22.1,8,"Ocena sytuacji rodzinnej (we współpracy z pielęgniarką środowiskowo-rodzinną, lekarzem rodzinnym, rejonowym pracownikiem socjalnym, pedagogiem i psychologiem szkolnym).",,none,,,
przemoc-wobec-dzieci,22.1,9,"W przypadku potwierdzenia krzywdzenia wypełnienie procedury „Niebieska Karta”. Formularz „Niebieska Karta A” - wypełnienie tego formularza wszczyna procedurę „Niebieska Karta”. Formularz „Niebieska Karta B” - zawiera istotne dane prawne i organizacyjne dla osób dotkniętych przemocą. Po wszczęciu procedury „Niebieska Karta” zadbanie o bezpieczeństwo ofiary przemocy poprzez: • zapewnienie osobie pokrzywdzonej bezpieczeństwa, • zapewnienie wsparcia psychologicznego, • zawiadomienie organów ścigania, • rozważenie hospitalizacji pacjenta.",,none,,,
przemoc-wobec-dzieci,22.1,10,"Umożliwienie kontaktu i motywowanie rodziny do podjęcia współpracy z instytucjami, takimi jak: ośrodki i fundacje przeciwdziałające prze- mocy, poradnie rodzinne, poradnie zdrowia psychicznego, poradnie przeciwalkoholowe, terenowe komitety ochrony praw dziecka, Towarzystwo Przyjaciół Dzieci.",,none,,,
przemoc-wobec-osob-starszych,22.2,0,"Ocena zaburzeń wodno-elektrolitowych: • dokonanie na podstawie badania przedmiotowego oceny stopnia odwodnienia: – osłabienie elastyczności skóry, suchość błon śluzowych, obniżenie ciśnienia tętniczego w pozycji stojącej (hipotonia ortostatyczna), zmniejszenie napięcia gałek ocznych, obniżenie objętości wydalanego moczu, brak łzawienia oczu, obniżona potliwość, uczucie osłabienia, • określenie rodzaju odwodnienia: - hipertoniczne (hiperosmolarne) - wzrost ciśnienia osmotycznego osocza powyżej 290 mmol/kg wody, - hipotoniczne (hipoosmolarne) - obniżenie ciśnienia osmotycznego osocza poniżej 280 mmol/kg wody - izotoniczne (izoosmolarne) - ciśnienie osmotyczne osocza w normie, • ocena objawów przedmiotowych świadczących o zaburzeniach elektrolitowych (głównie w stężeniach sodu i potasu) - osłabienie siły mięśniowej i skurcze mięśni, parastezje, dolegliwości ze strony przewodu pokarmowego, splątanie, senność, pobudzenie, drgawki, zaburzenia orientacji, majaczenie, • wykonanie badań laboratoryjnych, takich jak: morfologia krwi, albuminy, stężenie sodu, potasu, chloru, wapnia, magnezu, fosforanów, pH krwi, dwuwęglanów.",cale-cialo,low,oczy:4 miednica:4 skora:4,oczy,cale-cialo
przemoc-wobec-osob-starszych,22.2,1,"Wybór drogi wyrównywania zaburzeń wodno-elektrolitowych: • nawadnianie i uzupełnienie elektrolitów drogą doustną, • nawadnianie i uzupełnianie elektrolitów drogą dożylną po weryfikacji wyników badań, • prowadzenie bilansu wodno-elektrolitowego.",,none,,,
przemoc-wobec-osob-starszych,22.2,2,"Ocena stanu odżywienia: • dokonanie przesiewowej oceny stanu odżywienia z wykorzystaniem narzędzi diagnostycznych rekomendowanych przez Polskie Towarzystwo Żywienia Pozajelitowego, Dojelitowego i Metabolizmu (PTZPDiM): – skala MNA (Mini Nutritonal Assessment), – skala NRS 2002 (Nutritonal Risk Score), – skala SGA (Subiektywna Globalna Ocena Stanu Odżywienia), • określenie kryteriów fenotypowych, takich jak: utrata masy ciała, obliczenie wskaźnika masy ciała BMI, badanie składu ciała (body compositon, BC) - zmniejszenie masy mięśniowej, • określenie kryteriów etologicznych: zmniejszenie przyjmowania i wchłaniania pokarmów oraz obecność stanu zapalnego, • wykonanie badań biochemicznych (jak: albuminy, prealbuminy, transferyna, białko całkowite, całkowita liczba limfocytów - CLL, morfologia krwi, stężenie wapnia, fosforu).",brzuch,high,,brzuch,brzuch
przemoc-wobec-osob-starszych,22.2,3,"Określenie potrzeb żywieniowych chorego z uwzględnieniem: • stanu odżywienia, • chorób współistniejących, • aktywności ruchowej. Planowanie leczenia żywieniowego u pacjentów z dużym ryzykiem żywieniowym. Wybór metody żywienia. Żywienie naturalne: • modyfikacja diety doustnej, • doustne płynne diety przemysłowe (oral nutritonal supplements, ONS), • poradnictwo dietetyczne. Żywienie sztuczne: • dojelitowe (drogą przewodu pokarmowego przy użyciu zgłębnika/przetoki odżywczej), • żywienie pozajelitowe (dożylne).",brzuch,high,,brzuch,brzuch
przemoc-wobec-osob-starszych,22.2,4,"Dostarczenie składników pokarmowych ilościowo i jakościowo dostosowanych do potrzeb pacjenta: • dostarczenie poszczególnych makroskładników w zaspokajaniu potrzeb energetycznych - • uzupełnienie niedoborów białkowych, witaminowych i składników mineralnych.",,none,,,
przemoc-wobec-osob-starszych,22.2,5,"Podjęcie działań zapobiegających powikłaniom wynikającym z zaburzeń metabolizmu (obniżenie odporności, skłonność do infekcji, zmiany na skórze, zaburzenia ze strony układu oddechowego, pokarmowego, krążenia): • obserwacja skóry w miejscach narażonych na zmiany oraz wykonanie toalety przeciwodleżynowej z dokładnym osuszeniem, następnie nawilżeniem i natłuszczeniem skóry, zachęcanie pacjenta do ćwiczeń ruchowych i aktywności, • obserwacja pacjenta w kierunku objawów ze strony układu oddechowego oraz edukacja i zachęcanie pacjenta do wykonywania ćwiczeń oddechowych, • obserwacja objawów ze strony układu pokarmowego (np. dolegliwości bólowe, pieczenie w przełyku, wzdęcia, biegunka, zaparcia) oraz niwelowanie zaburzeń na podstawie objawów i zaleceń lekarza, • obserwacja objawów ze strony układu krążenia oraz edukacja pacjenta w zakresie działań zapobiegających powikłaniom zakrzepowo-zatorowym, motywowanie chorego do wykonywania ćwiczeń przeciwzakrzepowych, • przeciwdziałanie infekcjom miejscowym i ogólnoustrojowym przez przestrzeganie zasad aseptyki i antyseptyki oraz zastosowanie profilaktyki antybiotykowej.",cale-cialo,low,plecy:6 brzuch:4 konczyny-dolne:4,plecy,cale-cialo
przemoc-wobec-osob-starszych,22.2,6,"Zastosowanie psychoterapii elementarnej z powodu lęku i niepokoju spowodowanego stanem zdrowia oraz doznaną krzywdą: • okazanie zainteresowania i ciepła oraz objęcie troskliwą opieką, • umożliwienie choremu wyrażania uczuć, wypowiadania się na temat nurtujących go problemów i rozładowywania nagromadzonych emocji przez rozmowę z przyjazną osobą, • wykorzystanie czynności leczniczo-pielęgnacyjnych i rehabilitacyjnych do nawiązania kontaktu i więzi emocjonalnej z pacjentem, • umożliwienie pacjentowi kontaktu z innymi członkami rodziny, ustosunkowanymi pozytywnie do pacjenta, i włączenie ich w proces opieki po leczeniu szpitalnym.",,none,,,
przemoc-wobec-osob-starszych,22.2,7,Zapewnienie pacjentowi pomocy psychologicznej w przypadku znacznie obniżonego nastroju lub objawów depresji.,,none,,,
przemoc-wobec-osob-starszych,22.2,8,"Analiza sytuacji rodzinnej zaniedbywanego przez opiekunów pacjenta (przeprowadzona we współpracy z rejonowym opiekunem społecznym, pielęgniarką środowiskowo-rodzinną i lekarzem rodzinnym) pod kątem: • problemów występujących w rodzinie, np. problemów alkoholowych, konfliktów, zaburzeń psychicznych, choroby przewlekłej lub niepełnosprawności, • sytuacji materialnej rodziny i możliwości opieki, • warunków mieszkaniowych i higieniczno-sanitarnych rodziny, • wzajemnych interakcji i więzi emocjonalnych w rodzinie, • wsparcia ze strony dalszej rodziny i środowiska lokalnego.",,none,,,
